DVL
time,v_x,v_y,v_z,data\_good,
seconds,m/s,m/s,m/s,bool,
7288.22809434,  1.62600000,  0.28700000, -0.05600000,  1.00000000,
7288.32312202,  1.63900000,  0.31800000, -0.02800000,  1.00000000,
7288.41987205,  1.63800000,  0.31300000, -0.02700000,  1.00000000,
7288.51709723,  1.62000000,  0.27800000, -0.02500000,  1.00000000,
7288.61315107,  1.59200000,  0.30800000, -0.04800000,  1.00000000,
7288.70910215,  1.60600000,  0.36400000, -0.02900000,  1.00000000,
7288.80638814,  1.60000000,  0.28700000, -0.03200000,  1.00000000,
7288.90360284,  1.61000000,  0.29700000, -0.06500000,  1.00000000,
7288.99683094,  1.62500000,  0.31900000, -0.03600000,  1.00000000,
7289.09729123,  1.64200000,  0.33500000, -0.04700000,  1.00000000,
7289.19084215,  1.62300000,  0.35500000, -0.02800000,  1.00000000,
7289.28878045,  1.59700000,  0.30900000, -0.03800000,  1.00000000,
7289.38479519,  1.57100000,  0.28800000, -0.03100000,  1.00000000,
7289.48174262,  1.58600000,  0.28900000, -0.02900000,  1.00000000,
7289.57774687,  1.61100000,  0.31600000, -0.01900000,  1.00000000,
7289.67162037,  1.61600000,  0.31100000, -0.02800000,  1.00000000,
7289.76685309,  1.57000000,  0.29800000, -0.04600000,  1.00000000,
7289.86684680,  1.61000000,  0.30700000, -0.02800000,  1.00000000,
7289.96268606,  1.62800000,  0.33900000, -0.03900000,  1.00000000,
7290.06164098,  1.61400000,  0.29400000, -0.03700000,  1.00000000,
7290.16075563,  1.63500000,  0.35100000, -0.03700000,  1.00000000,
7290.25695062,  1.63100000,  0.34400000, -0.03800000,  1.00000000,
7290.34982395,  1.62800000,  0.30100000, -0.01300000,  1.00000000,
7290.44883394,  1.61200000,  0.34400000, -0.06200000,  1.00000000,
7290.54264259,  1.63500000,  0.32200000, -0.03600000,  1.00000000,
7290.64159822,  1.61200000,  0.31300000, -0.04400000,  1.00000000,
7290.73767090,  1.62800000,  0.34900000, -0.05300000,  1.00000000,
7290.83427262,  1.63400000,  0.34700000, -0.02600000,  1.00000000,
7290.93052793,  1.65700000,  0.33900000, -0.03900000,  1.00000000,
7291.02703619,  1.62400000,  0.34700000, -0.03700000,  1.00000000,
7291.12218523,  1.64700000,  0.33200000, -0.03300000,  1.00000000,
7291.22115970,  1.63300000,  0.32200000, -0.02300000,  1.00000000,
7291.31901717,  1.63600000,  0.30300000, -0.03500000,  1.00000000,
7291.41411591,  1.66100000,  0.33200000, -0.03500000,  1.00000000,
7291.51109529,  1.64200000,  0.28800000, -0.05400000,  1.00000000,
7291.60724783,  1.59400000,  0.29200000, -0.04600000,  1.00000000,
7291.70318532,  1.64800000,  0.30400000, -0.05500000,  1.00000000,
7291.80024934,  1.61700000,  0.30500000, -0.04000000,  1.00000000,
7291.89711738,  1.61800000,  0.29600000, -0.05100000,  1.00000000,
7291.99435878,  1.60200000,  0.25500000, -0.02000000,  1.00000000,
7292.09119034,  1.63200000,  0.31600000, -0.04500000,  1.00000000,
7292.18535185,  1.63200000,  0.26500000, -0.01800000,  1.00000000,
7292.28125262,  1.62000000,  0.32500000, -0.03600000,  1.00000000,
7292.38052177,  1.59900000,  0.31500000, -0.05100000,  1.00000000,
7292.47931933,  1.59000000,  0.30800000, -0.02100000,  1.00000000,
7292.57421827,  1.61500000,  0.29300000, -0.04100000,  1.00000000,
7292.67322493,  1.62900000,  0.32500000, -0.02100000,  1.00000000,
7292.76735687,  1.63500000,  0.32700000, -0.02200000,  1.00000000,
7292.86426473,  1.62000000,  0.28000000,  0.01500000,  1.00000000,
7292.96101999,  1.63100000,  0.29500000,  0.00300000,  1.00000000,
7293.05831194,  1.62600000,  0.31700000, -0.00800000,  1.00000000,
7293.15222406,  1.59800000,  0.29100000, -0.02400000,  1.00000000,
7293.24926162,  1.67300000,  0.30400000, -0.01400000,  1.00000000,
7293.34653163,  1.64000000,  0.29800000, -0.02100000,  1.00000000,
7293.43958640,  1.61000000,  0.27200000, -0.03100000,  1.00000000,
7293.53862023,  1.64400000,  0.28100000, -0.05600000,  1.00000000,
7293.63962317,  1.58700000,  0.22800000, -0.05400000,  1.00000000,
7293.73621225,  1.65800000,  0.28700000, -0.05100000,  1.00000000,
7293.82962298,  1.63700000,  0.33300000, -0.06000000,  1.00000000,
7293.92667818,  1.65200000,  0.28600000, -0.06600000,  1.00000000,
7294.01960564,  1.63500000,  0.31200000, -0.06200000,  1.00000000,
7294.11976886,  1.63800000,  0.28900000, -0.07800000,  1.00000000,
7294.21722746,  1.62100000,  0.31000000, -0.05300000,  1.00000000,
7294.31194901,  1.64500000,  0.33900000, -0.05200000,  1.00000000,
7294.40803385,  1.58900000,  0.30700000, -0.04900000,  1.00000000,
7294.50491285,  1.65000000,  0.32700000, -0.04700000,  1.00000000,
7294.60092807,  1.60800000,  0.30300000, -0.03600000,  1.00000000,
7294.70092130,  1.59900000,  0.28400000, -0.05300000,  1.00000000,
7294.79794073,  1.63500000,  0.33100000, -0.03700000,  1.00000000,
7294.89290309,  1.64600000,  0.30000000, -0.03600000,  1.00000000,
7294.99088287,  1.59000000,  0.31000000, -0.05600000,  1.00000000,
7295.08628345,  1.63100000,  0.31000000, -0.03600000,  1.00000000,
7295.18390155,  1.62200000,  0.29200000, -0.03300000,  1.00000000,
7295.28063440,  1.62800000,  0.27300000, -0.04300000,  1.00000000,
7295.37489557,  1.65100000,  0.29100000, -0.01400000,  1.00000000,
7295.47096348,  1.58900000,  0.31400000, -0.01900000,  1.00000000,
7295.56698036,  1.58500000,  0.32400000, -0.03200000,  1.00000000,
7295.66451669,  1.60600000,  0.32000000, -0.04600000,  1.00000000,
7295.76116204,  1.60900000,  0.29100000, -0.02400000,  1.00000000,
7295.85899448,  1.59600000,  0.30400000, -0.01500000,  1.00000000,
7295.95617223,  1.60000000,  0.31300000, -0.02100000,  1.00000000,
7296.05091667,  1.60800000,  0.30400000, -0.03300000,  1.00000000,
7296.14894223,  1.61700000,  0.30800000, -0.00500000,  1.00000000,
7296.24536228,  1.57200000,  0.34500000, -0.01600000,  1.00000000,
7296.33889508,  1.59600000,  0.31300000, -0.04000000,  1.00000000,
7296.43695951,  1.63300000,  0.31800000, -0.03700000,  1.00000000,
7296.53288746,  1.63400000,  0.35500000, -0.01600000,  1.00000000,
7296.63091493,  1.59400000,  0.33100000, -0.03900000,  1.00000000,
7296.72646880,  1.61100000,  0.31800000, -0.01200000,  1.00000000,
7296.82090449,  1.57700000,  0.33800000, -0.02100000,  1.00000000,
7296.91763020,  1.60300000,  0.30500000, -0.00000000,  1.00000000,
7297.01722336,  1.64300000,  0.26200000, -0.01200000,  1.00000000,
7297.11391783,  1.60700000,  0.30900000, -0.01400000,  1.00000000,
7297.21110392,  1.62100000,  0.32600000, -0.02700000,  1.00000000,
7297.30691862,  1.62300000,  0.33300000, -0.03400000,  1.00000000,
7297.40350413,  1.61800000,  0.35400000, -0.03100000,  1.00000000,
7297.49738646,  1.63900000,  0.37400000, -0.04500000,  1.00000000,
7297.59659410,  1.62500000,  0.40500000, -0.04000000,  1.00000000,
7297.69169807,  1.63100000,  0.37100000, -0.03900000,  1.00000000,
7297.78464150,  1.64900000,  0.42100000, -0.05300000,  1.00000000,
7297.88161373,  1.62900000,  0.36300000, -0.03100000,  1.00000000,
7297.97914076,  1.66200000,  0.36000000, -0.03800000,  1.00000000,
7298.07711959,  1.63900000,  0.36400000, -0.03500000,  1.00000000,
7298.17319989,  1.61600000,  0.35800000, -0.02200000,  1.00000000,
7298.27129889,  1.62900000,  0.35700000, -0.05900000,  1.00000000,
7298.36912441,  1.60700000,  0.39200000, -0.02100000,  1.00000000,
7298.46432471,  1.61700000,  0.34000000, -0.02600000,  1.00000000,
7298.56052780,  1.62200000,  0.35400000, -0.04700000,  1.00000000,
7298.65674233,  1.57700000,  0.32900000, -0.04200000,  1.00000000,
7298.75226140,  1.62200000,  0.35000000, -0.03800000,  1.00000000,
7298.85033512,  1.63000000,  0.40800000, -0.02400000,  1.00000000,
7298.94539452,  1.63300000,  0.37100000, -0.04600000,  1.00000000,
7299.04331851,  1.66400000,  0.36500000, -0.04000000,  1.00000000,
7299.13928390,  1.66100000,  0.41100000, -0.05100000,  1.00000000,
7299.23536777,  1.61700000,  0.39500000, -0.03400000,  1.00000000,
7299.33233500,  1.67100000,  0.37400000, -0.04400000,  1.00000000,
7299.43229246,  1.66300000,  0.35800000, -0.03700000,  1.00000000,
7299.52827549,  1.65100000,  0.38000000, -0.06400000,  1.00000000,
7299.62332606,  1.63300000,  0.33300000, -0.06100000,  1.00000000,
7299.71833277,  1.63400000,  0.34000000, -0.05200000,  1.00000000,
7299.81668234,  1.64800000,  0.40700000, -0.05600000,  1.00000000,
7299.91235566,  1.61000000,  0.34900000, -0.05400000,  1.00000000,
7300.00852585,  1.62800000,  0.33600000, -0.06000000,  1.00000000,
7300.10337329,  1.65400000,  0.36000000, -0.04500000,  1.00000000,
7300.20142794,  1.65300000,  0.38100000, -0.04100000,  1.00000000,
7300.29668546,  1.64400000,  0.32700000, -0.07100000,  1.00000000,
7300.38946509,  1.66500000,  0.34400000, -0.05500000,  1.00000000,
7300.49344826,  1.64700000,  0.33800000, -0.03900000,  1.00000000,
7300.58741641,  1.64900000,  0.33800000, -0.03900000,  1.00000000,
7300.68342853,  1.61900000,  0.31700000, -0.04800000,  1.00000000,
7300.78275800,  1.64100000,  0.32100000, -0.04500000,  1.00000000,
7300.87772727,  1.63100000,  0.35400000, -0.05700000,  1.00000000,
7300.97472048,  1.69400000,  0.29500000, -0.05400000,  1.00000000,
7301.07065558,  1.59800000,  0.26000000, -0.03700000,  1.00000000,
7301.16768312,  1.66200000,  0.32300000, -0.03300000,  1.00000000,
7301.26273108,  1.65200000,  0.32900000, -0.03400000,  1.00000000,
7301.35968733,  1.63900000,  0.29700000, -0.04700000,  1.00000000,
7301.45778990,  1.65500000,  0.29000000, -0.04800000,  1.00000000,
7301.54980421,  1.67000000,  0.34300000, -0.03300000,  1.00000000,
7301.65067744,  1.65300000,  0.30300000, -0.02700000,  1.00000000,
7301.74961495,  1.64700000,  0.30300000,  0.00400000,  1.00000000,
7301.84491205,  1.67100000,  0.33600000,  0.00800000,  1.00000000,
7301.94162202,  1.66900000,  0.33500000, -0.01100000,  1.00000000,
7302.03622484,  1.64600000,  0.30600000,  0.00600000,  1.00000000,
7302.13407135,  1.66800000,  0.33300000, -0.00000000,  1.00000000,
7302.22877288,  1.66700000,  0.31000000, -0.01300000,  1.00000000,
7302.32770348,  1.58600000,  0.31900000, -0.00900000,  1.00000000,
7302.42362523,  1.70100000,  0.35200000, -0.03000000,  1.00000000,
7302.51862383,  1.63600000,  0.31700000,  0.00200000,  1.00000000,
7302.61311388,  1.64000000,  0.32200000, -0.02900000,  1.00000000,
7302.71011066,  1.65500000,  0.29900000, -0.02300000,  1.00000000,
7302.80769372,  1.63300000,  0.27000000, -0.05200000,  1.00000000,
7302.90710878,  1.66600000,  0.33700000, -0.05600000,  1.00000000,
7303.00110292,  1.62500000,  0.28100000, -0.07800000,  1.00000000,
7303.09949541,  1.65300000,  0.30500000, -0.05500000,  1.00000000,
7303.19675994,  1.65700000,  0.32700000, -0.05700000,  1.00000000,
7303.29340792,  1.65500000,  0.33100000, -0.02900000,  1.00000000,
7303.38756514,  1.67400000,  0.38500000, -0.04400000,  1.00000000,
7303.48065567,  1.64900000,  0.26800000, -0.05100000,  1.00000000,
7303.58070493,  1.63600000,  0.32100000, -0.05600000,  1.00000000,
7303.67675185,  1.62700000,  0.32800000, -0.04100000,  1.00000000,
7303.76960731,  1.60800000,  0.28200000, -0.04600000,  1.00000000,
7303.86479521,  1.63200000,  0.31600000, -0.05100000,  1.00000000,
7303.96467137,  1.62600000,  0.28800000, -0.05500000,  1.00000000,
7304.06054807,  1.61300000,  0.34800000,  0.00400000,  1.00000000,
7304.15861773,  1.65000000,  0.33000000, -0.02900000,  1.00000000,
7304.25738001,  1.66900000,  0.36700000, -0.01900000,  1.00000000,
7304.34959793,  1.63300000,  0.37200000, -0.00400000,  1.00000000,
7304.44877911,  1.65500000,  0.32700000, -0.01000000,  1.00000000,
7304.54349589,  1.65800000,  0.32200000, -0.00900000,  1.00000000,
7304.64149070,  1.62500000,  0.30700000, -0.00900000,  1.00000000,
7304.73854518,  1.62200000,  0.29000000, -0.01600000,  1.00000000,
7304.83580089,  1.66300000,  0.35100000, -0.01100000,  1.00000000,
7304.93083167,  1.68300000,  0.30800000, -0.03400000,  1.00000000,
7305.02699113,  1.59700000,  0.31800000, -0.04200000,  1.00000000,
7305.12391400,  1.68200000,  0.35200000, -0.04200000,  1.00000000,
7305.22383356,  1.69300000,  0.36800000, -0.02500000,  1.00000000,
7305.31879902,  1.62900000,  0.36500000, -0.03700000,  1.00000000,
7305.41485858,  1.61800000,  0.31500000, -0.04300000,  1.00000000,
7305.51198745,  1.59100000,  0.27300000, -0.06400000,  1.00000000,
7305.60590935,  1.65200000,  0.30700000, -0.06800000,  1.00000000,
7305.70294452,  1.69900000,  0.34800000, -0.03400000,  1.00000000,
7305.80015326,  1.64100000,  0.31300000, -0.05000000,  1.00000000,
7305.89545059,  1.63600000,  0.31600000, -0.06000000,  1.00000000,
7305.99188900,  1.66500000,  0.30400000, -0.05400000,  1.00000000,
7306.08755517,  1.63300000,  0.30700000, -0.06100000,  1.00000000,
7306.18410468,  1.65200000,  0.29300000, -0.05500000,  1.00000000,
7306.28135037,  1.69800000,  0.27000000, -0.04200000,  1.00000000,
7306.38091230,  1.66400000,  0.30000000, -0.04900000,  1.00000000,
7306.47700477,  1.66200000,  0.32900000, -0.06200000,  1.00000000,
7306.57394242,  1.67200000,  0.34400000, -0.04100000,  1.00000000,
7306.66787171,  1.64200000,  0.30800000, -0.06000000,  1.00000000,
7306.76500297,  1.66900000,  0.32300000, -0.02900000,  1.00000000,
7306.86086798,  1.62100000,  0.31100000, -0.02200000,  1.00000000,
7306.95705462,  1.66300000,  0.30900000, -0.01700000,  1.00000000,
7307.05286217,  1.67300000,  0.31400000, -0.01000000,  1.00000000,
7307.14984775,  1.65500000,  0.28000000,  0.00100000,  1.00000000,
7307.24588299,  1.62400000,  0.28600000, -0.00200000,  1.00000000,
7307.34390736,  1.62000000,  0.29100000, -0.03100000,  1.00000000,
7307.44171906,  1.66100000,  0.30600000, -0.01100000,  1.00000000,
7307.53820419,  1.65800000,  0.33300000, -0.02800000,  1.00000000,
7307.63578606,  1.64900000,  0.30200000, -0.03300000,  1.00000000,
7307.73179269,  1.65300000,  0.29800000, -0.03500000,  1.00000000,
7307.82883334,  1.63800000,  0.33600000, -0.03500000,  1.00000000,
7307.92278838,  1.62700000,  0.28700000, -0.04800000,  1.00000000,
7308.02093673,  1.62800000,  0.31800000, -0.03500000,  1.00000000,
7308.11591673,  1.68000000,  0.27200000, -0.04700000,  1.00000000,
7308.21178746,  1.60700000,  0.31200000, -0.01200000,  1.00000000,
7308.30704236,  1.69100000,  0.31700000, -0.05100000,  1.00000000,
7308.40593457,  1.62500000,  0.25000000, -0.04300000,  1.00000000,
7308.49971294,  1.61700000,  0.27300000, -0.05000000,  1.00000000,
7308.59892964,  1.64500000,  0.30100000, -0.06000000,  1.00000000,
7308.69574094,  1.63300000,  0.30300000, -0.03900000,  1.00000000,
7308.79378843,  1.65700000,  0.32600000, -0.02700000,  1.00000000,
7308.88986325,  1.66900000,  0.30100000, -0.02500000,  1.00000000,
7308.98385334,  1.60700000,  0.30300000, -0.02700000,  1.00000000,
7309.08200073,  1.68800000,  0.31200000, -0.02700000,  1.00000000,
7309.17853332,  1.65000000,  0.28400000, -0.02900000,  1.00000000,
7309.27593803,  1.70000000,  0.30700000, -0.04100000,  1.00000000,
7309.37170005,  1.62000000,  0.32200000, -0.01100000,  1.00000000,
7309.46785283,  1.65500000,  0.32100000, -0.02100000,  1.00000000,
7309.56289268,  1.66500000,  0.30300000, -0.02900000,  1.00000000,
7309.65879107,  1.67300000,  0.30800000, -0.03600000,  1.00000000,
7309.75777531,  1.65300000,  0.31700000, -0.02600000,  1.00000000,
7309.85481477,  1.63000000,  0.26300000, -0.04500000,  1.00000000,
7309.95173335,  1.64900000,  0.28400000, -0.03600000,  1.00000000,
7310.04900479,  1.62500000,  0.29900000, -0.03200000,  1.00000000,
7310.13942051,  1.72800000,  0.30600000, -0.04400000,  1.00000000,
7310.24144173,  1.65000000,  0.30500000, -0.02800000,  1.00000000,
7310.33741689,  1.65200000,  0.28400000, -0.04000000,  1.00000000,
7310.43336415,  1.60300000,  0.29800000, -0.04300000,  1.00000000,
7310.52853656,  1.67400000,  0.28600000, -0.03800000,  1.00000000,
7310.62056875,  1.68900000,  0.25300000, -0.03600000,  1.00000000,
7310.72071767,  1.66400000,  0.23400000, -0.05300000,  1.00000000,
7310.81506538,  1.65100000,  0.25200000, -0.07600000,  1.00000000,
7310.91616178,  1.65700000,  0.25200000, -0.04400000,  1.00000000,
7311.01444173,  1.63500000,  0.21300000, -0.06000000,  1.00000000,
7311.11041307,  1.65700000,  0.26400000, -0.04600000,  1.00000000,
7311.20513964,  1.66100000,  0.27200000, -0.06900000,  1.00000000,
7311.30050588,  1.61100000,  0.24900000, -0.05800000,  1.00000000,
7311.39852023,  1.63200000,  0.25900000, -0.06500000,  1.00000000,
7311.49150133,  1.62600000,  0.30600000, -0.05400000,  1.00000000,
7311.59048939,  1.66400000,  0.28900000, -0.05100000,  1.00000000,
7311.68745995,  1.58700000,  0.24600000, -0.04200000,  1.00000000,
7311.78149557,  1.61200000,  0.26600000, -0.04300000,  1.00000000,
7311.87870145,  1.64500000,  0.25900000, -0.00400000,  1.00000000,
7311.97560143,  1.67200000,  0.29600000, -0.01900000,  1.00000000,
7312.07150435,  1.64300000,  0.24800000, -0.02400000,  1.00000000,
7312.17046475,  1.61900000,  0.27100000, -0.01300000,  1.00000000,
7312.26656795,  1.63200000,  0.27700000, -0.01300000,  1.00000000,
7312.36518836,  1.62300000,  0.30900000, -0.02400000,  1.00000000,
7312.45874882,  1.60200000,  0.28400000, -0.02400000,  1.00000000,
7312.55145860,  1.64700000,  0.29900000, -0.02900000,  1.00000000,
7312.64798403,  1.65600000,  0.26700000, -0.01700000,  1.00000000,
7312.74946594,  1.61100000,  0.30100000, -0.01100000,  1.00000000,
7312.84558868,  1.59000000,  0.26200000, -0.03300000,  1.00000000,
7312.93754911,  1.57100000,  0.24400000, -0.04300000,  1.00000000,
7313.03755355,  1.56100000,  0.23700000, -0.04300000,  1.00000000,
7313.13055038,  1.61400000,  0.31400000, -0.05700000,  1.00000000,
7313.23260283,  1.53800000,  0.27200000, -0.04400000,  1.00000000,
7313.32958674,  1.47800000,  0.27200000, -0.06600000,  1.00000000,
7313.42549610,  1.46600000,  0.28800000, -0.09400000,  1.00000000,
7313.52153349,  1.47900000,  0.30400000, -0.06600000,  1.00000000,
7313.61966968,  1.49600000,  0.25300000, -0.06900000,  1.00000000,
7313.71554041,  1.44900000,  0.28600000, -0.05200000,  1.00000000,
7313.80759239,  1.46400000,  0.29400000, -0.05900000,  1.00000000,
7313.90759993,  1.42300000,  0.31700000, -0.04700000,  1.00000000,
7314.00158310,  1.38700000,  0.33200000, -0.03400000,  1.00000000,
7314.09881163,  1.39000000,  0.34200000, -0.03300000,  1.00000000,
7314.19737720,  1.36700000,  0.32400000, -0.01000000,  1.00000000,
7314.28905678,  1.33600000,  0.33600000, -0.01300000,  1.00000000,
7314.39113283,  1.31500000,  0.31000000, -0.02500000,  1.00000000,
7314.48923922,  1.29600000,  0.30400000, -0.03000000,  1.00000000,
7314.58317804,  1.31400000,  0.34200000, -0.03000000,  1.00000000,
7314.68211508,  1.31700000,  0.33300000, -0.04300000,  1.00000000,
